"Data Source","世界发展指标",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"智利","CHL","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.00783033469189","7.06760170048421","6.56071058406713","6.34272115600223","5.25342329459398","5.38794646041595","6.96136636822796","7.29993525264498","6.97649781982767","8.53694404707097","6.97211804704253","6.88038579029723","7.5095621786793","15.8018071913097",
"中国","CHN","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1508030213087","29.3636570035028","31.9377898028598","32.1236548502287","30.4839311029123","30.848683299994","31.5743632395886","29.6954146727128","30.4219448610082","30.2426429049046","30.9072391001393","31.467496755044","30.7833679029205","31.2739071459962",
"科特迪瓦","CIV","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3776973898145","12.4740669130478","4.24780374798608","16.6930091677644","8.97049960122435","4.35924205483623","11.3886790259645","7.20971345105057","8.59060423398261","7.01551171955249","6.55993200094887","11.2315192396055","",
"喀麦隆","CMR","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20273639740149","6.84062106151953","4.85691631615707","5.61841773540935","6.01740449930154","7.02526312111395","","",
"刚果（金）","COD","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.60446694567841","0.310225342384723","0.18429285316046","0.246252590932032","0.782215724695858","0.509651433037873",
"刚果（布）","COG","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09069120564507","0.925919637344687","1.15950411402087","2.00657409831847","2.52380792483166","6.34219094559669","4.54987348509441",
"哥伦比亚","COL","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06526388126946","4.01539198100163","5.55422600681962","5.36253459223376","4.67963044070184","5.6774289070832","7.7684364847542","8.11973749959966","9.84934553929938","10.1857850993969","8.96234816762112","7.22137138920304","9.04841992425589","9.91352085644331",
"科摩罗","COM","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.12623968654965","3.13609281921229","0.452268288573748","27.2437883480609","0.171855653239396","3.03192260153976","0.584333647547341",
"佛得角","CPV","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.601738998849778","0","","0.00295369278971465","","","","9.64098963151736E-05","","0.366520996410374",
"哥斯达黎加","CRI","高科技出口（占制成品出口的百分比）","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4447176487568","39.5732941792837","44.260127785858","40.1472578270526","40.9970122079609","39.7896499792422","43.4413880647516","36.5061005532691","16.9840036035549","18.4422126118879","18.4952047220834","18.4668701403897","17.5649068063719","15.6819530794648",
