1.190377303373168494e-01,9.956045335306104960e+01,0.000000000000000000e+00,6.016930524201544129e-04,8.914829437506067164e-06
4.737230326246152146e+01,6.691292454397649081e+00,3.510829028750984016e+00,1.737794632582663112e+01,2.407629571286052794e+01
5.826521564213154036e-01,3.988282443908599539e+00,0.000000000000000000e+00,9.514646987647071796e+01,0.000000000000000000e+00
1.625183386340452785e+01,1.153836184179346347e+01,6.026518005685606305e-02,3.495141846036441535e+01,2.900468918640393312e+01
1.815482458631902940e-01,1.198675526787657475e+01,1.429759220873098080e+01,4.545473381445618344e+01,5.193813141410134726e+00
7.754289960034621565e-01,6.404397456912774089e+01,8.750895676994144168e+00,2.538165017280151048e+01,0.000000000000000000e+00
3.441127220782782992e+00,1.300616175829476528e+00,8.684038432344696901e+01,5.288738374184980273e+00,1.121419453916175035e+00
2.231033048916000627e+00,7.151768072551364241e+01,1.323430349105783321e+01,7.091886434444502285e+00,2.924691489613740814e+00
3.441127220782782992e+00,1.300616175829476528e+00,8.684038432344696901e+01,5.288738374184980273e+00,1.121419453916175035e+00
3.135455178850041214e-01,3.521856389704610901e+00,1.556697805086959541e-01,2.414002420909461797e-05,9.385114162944819327e+01
4.880044668415974485e+01,1.470376962606979632e+01,1.522182525481352400e+01,9.507985863636072565e+00,8.784487696943331869e+00
3.229799609584749209e+00,3.275820420381680975e-01,9.610291991235078513e+01,2.299061767032928999e-02,0.000000000000000000e+00
3.240691851952304248e-03,1.130186230511312573e+01,1.281840456405393525e+01,5.727600042098465138e+01,3.057344437960279215e+00
1.287275101983049375e+01,1.614236190701245732e+01,2.627908617081664566e+00,1.007877412020973829e+01,4.081116244177303543e+01
8.772474922770270211e+01,1.275127778029334635e+00,1.834465848321018111e+00,8.016211427728425765e-01,5.178256159462502062e-02
6.272607098491983635e+01,2.091141756010084229e+00,5.083716565340544946e+00,4.580304488181956124e+00,3.534887336548703018e+00
0.000000000000000000e+00,2.419210296202367258e-02,1.701784684079941101e+01,1.223618242177074400e+01,6.678774421211141998e+01
1.029463807344983728e+01,5.139587878617887640e+01,4.284641183353474325e+00,1.842759702747434503e+00,3.053185433342871491e+01
1.492697175774884855e+01,2.095587349144664380e+00,2.705935077816078449e-01,3.679221098944444179e+01,1.357288203651445180e+01
1.981352050307001678e+00,1.198675526787657475e+01,1.250811679757297767e+01,4.545473381445618344e+01,5.193813141410134726e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.972443043596051488e-04,9.999936371705175020e+01
5.738642549449378016e+00,2.189672473227934346e-01,2.908697428849471578e-02,9.383919888099521245e+01,4.885142154558867050e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.797453200997806277e+01,3.151434410349220983e+01,1.103650817223116007e-05
2.188829539235006116e+00,3.333268112041095321e+01,2.879610316391643465e+01,8.961970757236763063e+00,9.287308767312339342e+00
7.893706831833036119e+00,4.764969824562562906e+00,7.580570267229403214e+01,5.518625827469199052e+00,3.299889721458231229e-01
0.000000000000000000e+00,2.419210296202367258e-02,0.000000000000000000e+00,9.996865428130898579e+01,5.997675535073143833e-04
2.223523803654832154e-01,3.863579498382263555e+00,1.038329151133717682e-02,8.789524867215479276e+01,2.060769393135226668e+00
5.418074371901142428e+01,2.638353532402285495e+01,1.894703608265783146e+01,9.876015157119647295e-04,0.000000000000000000e+00
2.193990569768505594e+01,3.906310885898780327e+01,1.766594956936484806e+01,1.222342748227631404e+01,1.227700699693573538e-02
5.710453495723536221e+00,3.844146336645043682e+00,1.038329151133717682e-02,8.794144688918193253e+01,7.204397456774209729e-01
9.267843480957660418e+00,7.042795878408679044e+00,2.288301428395980164e+00,7.599223444258336713e+01,3.243771983006028314e+00
6.387386554537581418e+01,4.262560613746504856e+00,0.000000000000000000e+00,2.722840571985553026e+01,0.000000000000000000e+00
1.911276627776735637e+01,3.906310885898780327e+01,2.898058787782981227e+01,8.454412341799227848e-01,1.227700699693573538e-02
2.810090314877378592e+00,8.366314341390143738e+01,9.272587079280576461e-01,4.607958215656370982e+00,6.426006758736866331e+00
3.076557601458953428e+01,2.874523666094475072e+00,1.158864187636621246e+00,6.197389870224998276e+01,2.936401493809552843e-01
2.866234957377947978e+00,7.423264677067035677e+01,3.378796120262109737e-01,2.906241356159583233e+00,1.376531019865665861e+01
8.327122707181202088e+01,0.000000000000000000e+00,1.439739510158166036e+00,3.888984469471736816e+00,4.673606209029840919e+00
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.743311222727450982e+00,3.197314018793970192e+01,1.352744258454711535e+01,8.182738581426878710e+00,3.793814327896127736e+01
1.736424642293160625e+00,1.304465649204343158e+00,1.050852506481517779e+01,6.613465842094409197e+01,1.184479400282948269e+01
1.116053044890592538e+00,1.857456617837646462e+01,5.285086309939889304e+01,5.492348740849923860e-01,2.575918097334684376e+01
3.693120206157965413e+01,3.155175543579429864e-01,6.425823957098930617e-01,4.052636528562601370e+01,1.976208097175862106e-03
2.749921505810715416e+01,3.185269826190554099e+00,2.162688626886645871e+00,2.542005705832558959e+01,2.055360593360834187e+01
5.418074371901142428e+01,2.638225944624641173e+01,1.894703608265783146e+01,5.845345358447920359e-02,0.000000000000000000e+00
9.575483309506857665e+00,2.544841748531524228e+00,5.579500674984248398e+00,0.000000000000000000e+00,8.012409265724848240e+01
8.553560357900891198e-03,4.673911043662523923e+01,1.341430017944957420e+01,2.149305970395806042e+01,8.065173917853638130e+00
1.399771650455178484e+00,5.791991232258264688e+01,1.810650186755886404e+00,3.953378557914531299e+00,4.612007469349966193e+00
4.383293159943817585e+01,2.989332066274639765e-01,1.511042137338862368e+01,2.014730804746078974e+01,7.939734024855022554e+00
1.611512502554457171e+01,2.508734050717088238e+01,2.582838812793857386e+01,6.127390550139505621e+00,1.126598992709597269e+01
1.220698386644012645e+00,2.998225823883011287e+00,8.214896374748171581e+00,6.702581320099095308e+01,8.406911126084951391e+00
7.476065291114009526e+00,6.410377161536613855e+00,3.707186681253050864e+01,2.240160898739484452e+01,4.795914961005302679e+00
7.485364356507538730e+00,5.020412255778794020e+00,5.752625119928928399e+01,4.130014857058776911e+00,1.578536557660269146e+01
1.116053044890592538e+00,1.387365839136720780e+01,5.442610606664626260e+01,5.492348740849923860e-01,2.575918097334684376e+01
0.000000000000000000e+00,2.419210296202367258e-02,1.701784684079941101e+01,1.207812228981863356e+01,7.072695682880620893e+01
4.131196621396253477e+01,6.089324162871224466e+00,1.128082351938243200e+01,1.481853488654997797e+01,1.262021428519327415e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.797453200997806277e+01,3.145699550229255692e+01,1.976208097175862106e-03
1.736424642293160625e+00,8.480095387976435362e+00,1.043988109964931610e+01,7.469605613049198212e+01,3.382392077218406179e+00
2.170813427299480569e-01,1.540571038481341937e+01,1.234062023712509415e+01,2.430539143867216367e-01,5.762300332073450448e+01
7.480250403909115775e+00,6.410377161536613855e+00,3.970735270753630175e+01,2.249318092385312440e+01,3.559324571418088112e+00
9.560586987303608453e+01,7.166038898461124518e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.156584029699806448e+00
1.397945595678871555e+01,1.140415398973390726e+00,3.446377709249918986e-02,7.747573559257609155e+00,7.537446397448523783e+01
2.463716657942423893e+01,2.874523666094475072e+00,1.158864187636621246e+00,6.643613551797945149e+01,2.936401493809552843e-01
0.000000000000000000e+00,2.396196030834077048e-02,9.995108875510847213e+01,2.299061767032928999e-02,0.000000000000000000e+00
5.831451297256372612e+01,1.283275348112073466e+01,0.000000000000000000e+00,7.730515997663935934e+00,1.890183502406685179e+01
3.545113527517155205e+01,4.061252759800008327e+00,3.176721101229940114e+00,2.693119599021636008e-03,4.838499788739834173e+01
8.046549923411532745e+00,6.485635423950178335e+01,1.791425426341100469e+00,2.070124199949292532e+01,2.554667919241093710e+00
5.661014910567137548e+01,2.130804830796288130e+01,1.174556700101970286e+01,7.548869158380842492e+00,1.294547780542430804e+00
1.628382602956916969e+01,4.175192602689187993e+01,9.093012335330703522e+00,8.196897912165926670e+00,6.569757288185652300e+00
1.035776019344025833e+01,7.767851801974305914e+00,6.531643130734319413e+01,8.758219179442091828e+00,6.759544740598550483e+00
3.463191702254510318e+01,6.714307105344504478e+00,1.128082351938243200e+01,2.809852515406590001e+01,1.886931054273677688e+01
2.870001109429221486e+00,8.366314341390143738e+01,7.298679285018367935e-01,4.607958215656370982e+00,6.425531917979577123e+00
