-1.577791674663103265e+02,-4.314738924828079689e+02,2.000557645357796588e+01,5.675770531637170279e+03,1.238876567091078869e+03,5.195728337503268222e+02
-1.816055390350026499e+01,8.032359067227629566e+03,2.842006456605681137e+02,1.065048322588164922e+02,4.377609343866388780e-01,-7.097872631007280120e+01
7.594201964366420725e+02,-4.421177719873849696e+02,1.481772056132983607e+03,-1.241793558534351831e+02,6.368156740697084388e+03,8.649618198430431448e+02
-6.505391107712175369e+01,-3.538300281793408431e+02,7.178465167258377733e+03,1.448617741560097102e+03,3.439335331018708644e+02,-2.130436125380872880e+01
-1.505250644902963018e+02,-1.026803304534086578e+02,2.138807282229758755e+01,-7.480107633390997535e+01,2.162620830137036592e+03,3.925049351228684827e+03
6.025779640924201885e+03,5.078527468213051179e+02,9.647912012841620708e+02,4.788909816017000765e+01,7.166864894640417560e+02,1.709419594763252803e+02
1.004885130418728295e+03,-1.747181898462008576e+01,4.441055566032451679e+03,-1.193014076928614315e+02,2.609939777654225850e+02,9.581816084042744706e+02
-1.609668220435896160e+02,-4.338897835168426695e+02,6.117163909420341952e+02,2.070427167792923683e+03,5.099407444059616864e+03,1.561223068878527556e+03
3.792722373672441336e+03,-1.931230426882344773e+02,3.927577784169156530e+03,-1.350381184829376764e+02,1.216192410300878777e+02,3.213367005682586637e+02
6.593073244230436103e+02,1.364095992745969852e+03,-2.860000000000000142e+01,5.387364608948468003e+01,1.712904335829193201e+02,4.186318634143612144e+03
-1.961899854639183260e+01,7.243793035465152570e+03,-2.860000000000000142e+01,1.842629569770625153e+01,2.446233595284392095e+02,-4.346426455678619050e+01
3.000282053648412329e+03,3.502652227005202121e+02,4.962016851392545504e+03,-1.193424303930489572e+02,2.745141915324591650e+02,3.409000489271107881e-02
-1.569315759884082695e+02,8.810548994415274137e+03,1.992671338422143208e+02,-3.670324799993642984e+01,-1.583999999999999986e+01,-7.805012913019943710e+01
-1.048675797625935360e+02,-4.484753489311778480e+02,1.707520877350621959e+03,7.406017768617858565e+03,4.554535139370764796e+01,6.302286375589314815e+01
6.234742665597204905e+02,-3.257453940736370441e+02,1.271926322074584277e+03,-1.247981526607339902e+02,1.383284337032799556e+02,6.200803126488131966e+03
