-2.660424089674340394e+03,-9.475954250531799516e+02,3.230897113071809599e+03,5.411368304543262639e+03,1.839658864051771843e+03,1.766524370977390572e+04
-2.316839567817691204e+03,8.088429056475262769e+03,-1.782197821331688203e+02,-6.592899999999999636e+02,8.662552215732735931e+03,1.362382820812665341e+04
-1.601687975795760849e+03,-6.257717750908116159e+02,5.751106486912120999e+03,6.224015902336914223e+02,4.506072711791286565e+03,2.657157273152352354e+04
4.208072017506790871e+03,-1.002071750142040969e+03,2.108867306808280318e+03,-3.093607100376683547e+02,4.971686923606332130e+03,2.481483672901024693e+04
8.722346834136933467e+02,-3.391141078121799524e+02,4.736355088499230078e+03,-5.634389756438159793e+02,2.290168383316290056e+04,5.801016014992966120e+03
3.724887025777310555e+03,-7.414246928133434267e+02,2.018525221175986189e+03,-6.578799782706583983e+02,1.433742117898688775e+04,1.740698926101048710e+04
2.309966857427587456e+03,-1.160819999999999936e+03,-1.292104196430106526e+02,3.692826085595342647e+03,2.356319412823847597e+04,6.333074107370103775e+03
-1.542825678164600731e+03,-1.896033794488480453e+02,4.253633203856362343e+03,1.423797152739646208e+03,1.666904731875617290e+04,4.465722155691147464e+02
-2.710210000000000036e+03,-1.082975559135415324e+03,5.192489026518195487e+02,8.475615584980865606e+03,1.677781822288540207e+04,1.455562797774279534e+04
-1.067674071723206907e+03,6.593826071211384260e+03,-2.047138621589894001e+02,-6.592899999999999636e+02,1.185222273474373287e+04,1.895934873790255324e+03
-1.826722019396765063e+03,3.425213637432452742e+03,4.993075755540550063e+02,3.066635564853232609e+03,1.286453253546711494e+03,3.373172678325918241e+04
2.984712940254918067e+03,-7.247482831212919336e+02,1.018167430134161691e+03,1.798880622303737255e+03,4.413899120578188331e+02,3.476706856824752322e+04
-2.693382766736719532e+03,3.085749851148624657e+03,6.784946983865178254e+02,3.019587182849143119e+03,1.183385562084825324e+03,2.833865870807162719e+04
-2.593945415242294075e+03,7.484671750793553656e+03,-1.562780452771442299e+02,-3.361926826280251248e+02,1.867243339809834652e+04,1.346629423834605041e+04
