3.375603036945839380e-02,1.912818953416719758e-01,4.660617168815607281e-01,5.737998551910424538e+01,1.266239345131777938e+01,4.722041477454039793e+00
1.479083292924427973e+00,8.501622637029093710e+01,2.999334985718363544e+00,2.456260673163870756e+00,1.642724889937091370e-01,9.898259206499626650e-02
9.528573462077039480e+00,8.460841864717405514e-02,1.448242454821155967e+01,1.812686799463987808e-01,6.442624624782607157e+01,0.000000000000000000e+00
9.936448128662345169e-01,9.694324696397993435e-01,6.910600409682977840e+01,1.569208818106604575e+01,3.630775387040779734e+00,8.440046087149799536e-02
1.088502640756075779e-01,3.486466922695844239e+00,4.793179865979249055e-01,6.682339612040437693e-01,2.198466878733511365e+01,4.186339454607794153e+01
6.404575197644101081e+01,9.605259038096864543e+00,9.525277603645239566e+00,1.878196234321203306e+00,7.392536981169055110e+00,1.640632566512956414e+00
1.206961832731602868e+01,4.340430757821005514e+00,4.285794962155961230e+01,2.293746775851930320e-01,2.793763021146660641e+00,1.135474195447066492e+01
7.575357806456653421e-04,1.670697182116393231e-01,6.139767867887949038e+00,2.182433104332271867e+01,5.162223679543461685e+01,1.005091122710953222e+01
4.092921711876233104e+01,2.580045673599574485e+00,3.793439240741352592e+01,7.418029109528906373e-02,1.387216076597919789e+00,4.352825275480332046e+00
8.492208327360700082e+00,1.818657038230076139e+01,0.000000000000000000e+00,1.937215444669474262e+00,1.888489591108278409e+00,4.818933905857182509e+01
1.463985522294080521e+00,7.711317934921981987e+01,0.000000000000000000e+00,1.587636052245623874e+00,2.628553431511143401e+00,0.000000000000000000e+00
3.272590117648459795e+01,8.025909227305273674e+00,4.785326350937333473e+01,2.289701144669729627e-01,2.930206797178919853e+00,4.439096600723022035e-01
4.253026927113597033e-02,9.281528356800235713e+01,2.184937518862923866e+00,1.043952189349739434e+00,0.000000000000000000e+00,4.606671442955190265e-02
5.814950335135244952e-01,2.089247413130971426e-02,1.664705031499301668e+01,7.444356773784870995e+01,6.194908809537557071e-01,1.545685770521283420e+00
8.121265699375989300e+00,1.250898034940498782e+00,1.247028787107665515e+01,1.751661473300397676e-01,1.555842503817539191e+00,7.113677547365925591e+01
2.504274368857009847e+01,1.597137521757557543e+01,1.280858936724130714e+01,7.807368930076151514e+00,3.598116599822802897e+01,1.672672427056520750e+00
1.363326022335349386e+00,7.230877505259411464e+01,9.703463276128916348e-01,3.100329679894601842e+00,1.286956909696029960e+01,5.885845440477235790e+00
2.019329388692242544e-02,2.074298067261230727e-02,0.000000000000000000e+00,9.994635291246430597e+01,8.386202230797737411e-03,2.937324165288622470e-03
0.000000000000000000e+00,4.637887485558265688e+00,3.708684109386828909e-01,2.591630118201247446e-01,9.155553627313220488e+01,1.893050050287098829e+00
1.541672143269683659e-01,2.620229460699014012e+01,4.274842030210820099e+00,4.718998933907057136e+01,8.576108657202027530e+00,1.229765418641121499e+01
