7.191031308277435308e+00,2.272318754613622360e+01,5.664824876647644913e+01,8.218613863191301050e+00,4.515275667363124512e+01,1.404651587417176195e+01
1.712502003595885114e+01,3.356995457718655729e+01,2.677631128478484968e+01,2.251615440399193702e+01,9.998687891028302488e+01,0.000000000000000000e+00
3.697995037603305946e+01,2.461481684201755371e+01,2.231390062570748967e+01,1.540087796032082679e+01,1.250507903281186550e+01,7.710497548238232923e+01
3.793048050537504423e+01,6.439351150774944799e+00,2.794104529184829033e+01,2.688989510827659402e+01,3.888388312014849646e+01,8.787495916898274473e+00
2.676797175544866292e+00,3.666908522839128892e+01,1.285544531667460788e+01,3.293789432961823138e+01,2.765980798056657974e+01,5.369783046546586291e+01
0.000000000000000000e+00,2.515493836038410080e+01,7.137632452315205001e+01,6.762113668380809184e-02,1.973281730629032182e+01,3.823677926098436330e+01
8.968864101065191718e+00,1.463703883974020314e+01,8.095955903058902337e+00,6.332232958824813096e+01,4.369178499180953246e+00,8.891604772101700860e+01
0.000000000000000000e+00,5.584125257955426136e+00,9.372788442506789863e+01,5.925430728353870968e-01,5.878302075493732737e+00,7.197868823757012535e+01
1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.676490813519738765e+01,3.018114262134285131e+00
4.655762443087499491e+01,5.557347244892663518e+00,1.442013571570696762e+00,4.637456420073887386e+01,3.160819443609655721e+01,1.534833717941421227e+01
9.002767444610126901e-02,5.072717740212993931e+00,4.098558299684879813e+01,5.364626720280542571e+01,1.613063307207964314e+01,8.279978542274416498e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
2.458555437960153611e+01,4.326795262388442609e+01,6.098045599494175129e-01,2.835493472577527641e+01,3.075271199089199570e+01,2.629549605934232659e+01
4.003344793880325270e+00,4.032473602568151350e+00,2.930263963906693192e+00,8.881906339528526928e+01,9.807329095321286161e+01,0.000000000000000000e+00
1.758345203870990758e+01,4.971372431347932519e+01,5.876299576688963633e+00,2.510636276541260514e+01,7.494317218382661849e+01,9.600135215187997062e+00
1.279779164986376783e+00,2.804888315581791502e+01,6.270369546543473405e+01,6.836580734592783593e+00,1.246069060812114770e+01,3.772187060115906831e+01
1.157265083434612407e+01,5.268379218315134693e+01,1.468408407457218878e+01,1.873942484228694738e+01,2.567008960108858417e+01,5.296356793892128678e+01
6.411139179778162145e+01,3.271272926984103435e+00,1.110328240049724080e+00,2.245941966850413252e+01,3.514718956443304876e+01,3.397440635766803663e+00
2.729650770273629234e+01,3.196163582393837643e+01,2.909200700794128025e+01,1.155421609652279713e+01,5.718215979243230151e+01,3.548103594150673246e+01
1.157265083434612407e+01,5.483176189674124146e+01,1.477798053906583142e+01,1.866922542695696308e+01,2.442224263147640784e+01,5.515706134958409024e+01
3.635158723760801536e+01,1.554582236187200905e+01,4.348751338829705304e+01,2.699783024271731779e+00,1.982072418491146237e+01,6.597371584924506749e+01
3.028635935100497889e+01,2.804888315581791502e+01,1.252530467118624280e+01,1.716787501459601373e+01,1.246069060812114770e+01,3.168272096260471571e+01
3.041532889789904459e+01,1.335969059896925337e+01,1.274882244793633745e+01,3.596923650439637044e+01,2.269353880134169543e+01,3.333288332800937326e+01
3.903667148024741351e+01,4.056397018612236671e+00,3.796373762929179918e+01,1.014855044680682283e+01,1.690445180252323354e+01,7.039771229328520974e+01
5.886042028050288977e-01,3.191278367421885420e+00,7.590351276626826404e+01,1.689331070074061358e+01,4.459463726364583636e+01,4.835517513796421696e+00
1.136606026003979197e+00,8.639343238177396245e+01,6.382643302904469351e-01,2.031806419630447724e+00,2.438485467320981570e+01,6.017020424124912381e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,7.599921021240102448e+01,2.298071918470288111e+01
7.335942275113328037e+01,8.624263174118999231e+00,6.500497008277586808e+00,8.473139764618597525e+00,8.180228322755266346e-01,6.641912002985229435e+01
8.968864101065191718e+00,9.984739008723011011e+00,1.907304096752084632e+01,6.194351439522795033e+01,4.369178499180953246e+00,8.620313291054060301e+01
8.398773528838017199e+00,7.991366790318927826e+01,3.049603486123497742e-01,9.483376624350858819e+00,8.867349710425399678e+01,9.026205998741666292e+00
7.163044375949813691e+00,1.052579635866649266e+00,8.036225109989604221e+01,8.599478516103316039e+00,7.074485512186507208e+01,2.202973506314482321e+01
1.451027110667981422e-04,9.471929395229633286e+00,8.835158386672823383e+01,1.005784636510353713e-01,1.552476307035538206e+01,1.458339367298236233e+01
4.646171020857242873e+00,2.038019808220539986e+01,1.393916827479396492e+00,7.017405974617980746e+01,8.198250463646363073e+01,9.407919441219901202e+00
9.078209096299458736e+01,8.297783637890631780e+00,0.000000000000000000e+00,6.197996458202544717e-02,6.783093232906611547e+01,2.845923878837824361e+01
7.722579726430778635e+01,0.000000000000000000e+00,1.733342043039525393e+01,4.880298696928296209e+00,3.369498131694566467e+01,6.559442920491667905e+01
5.231216265460398063e+01,5.331088195078062419e+00,0.000000000000000000e+00,2.245941966850413252e+01,2.223408359005297541e+01,2.246305773748323631e+01
3.041532889789904459e+01,1.840351506127416670e+01,1.274882244793633745e+01,3.596923650439637044e+01,2.269353880134169543e+01,3.177850561756287817e+01
2.676797175544866292e+00,4.868868350162703962e+01,8.277751132193911232e+00,3.293789432961823138e+01,2.765980798056657974e+01,5.266069746068616553e+01
